company_1,ceo_1,company_2,ceo_2,answer
Alliance '90/The Greens,Emily Büning,BlackBerry,John S. Chen,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Wolters Kluwer,Nancy McKinstry,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Yle,Merja Ylä-Anttila,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Biogen,Michel Vounatsos,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Bethesda Softworks,Todd Howard,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Carrefour Group,Alexandre Bompard,Alexandre Bompard
Alliance '90/The Greens,Emily Büning,Aeroflot,Sergei Alexandrovsky,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,ICANN,Göran Marby,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,AC Sparta Prague,Daniel Křetínský,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Dow Chemical Company,Jim Fitterling,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Legrand,Benoît Coquart,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Institut de chimie,Jacques Maddaluno,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Pinterest,Ben Silbermann,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,thyssenkrupp AG,Ulrich Lehner,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Raytheon Company,Thomas Kennedy,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Fannie Mae,Timothy Mayopoulos,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Red Hat,Matt Hicks,Alliance '90/The Greens
Alliance '90/The Greens,Emily Büning,Vertex Pharmaceuticals,Reshma Kewalramani,Alliance '90/The Greens
Audi,Markus Duesmann,U.S. Steel,David Burritt,Audi
Audi,Markus Duesmann,AstraZeneca,Pascal Soriot,Audi
Audi,Markus Duesmann,Target Corporation,Brian Cornell,Audi
Audi,Markus Duesmann,Česká spořitelna,Tomáš Salomon,Audi
Audi,Markus Duesmann,STMicroelectronics,Jean-Marc Chéry,Audi
Audi,Markus Duesmann,Brussels Airport,Arnaud Feist,Arnaud Feist
Audi,Markus Duesmann,Aspen Institute,Daniel R. Porterfield,Audi
Audi,Markus Duesmann,Christian Social Union of Bavaria,Hans Michael Strepp,Audi
Audi,Markus Duesmann,World Wide Fund for Nature,Marco Lambertini,Audi
Audi,Markus Duesmann,Morgan Stanley,James P. Gorman,Audi
Audi,Markus Duesmann,Globcal International,David J. Wright,Audi
Audi,Markus Duesmann,Abbott Laboratories,Robert B. Ford,Audi
Audi,Markus Duesmann,Qualcomm Inc.,Cristiano Amon,Audi
Audi,Markus Duesmann,Maersk,Søren Skou,Audi
Audi,Markus Duesmann,Bertelsmann,Thomas Rabe,Audi
Audi,Markus Duesmann,University of Leeds,Alan Langlands,Alan Langlands
Audi,Markus Duesmann,LinkedIn,Ryan Roslansky,Audi
Audi,Markus Duesmann,Thales Group,Patrice Caine,Audi
Audi,Markus Duesmann,The Home Depot,Craig Menear,Audi
Audi,Markus Duesmann,Gilead Sciences,Daniel O'Day,Audi
Audi,Markus Duesmann,Wells Fargo,Charlie Scharf,Audi
Audi,Markus Duesmann,Deere & Company,Charles Deere Wiman,Audi
Audi,Markus Duesmann,Saudi Aramco,Amin H. Al-Nasser,Amin H. Al-Nasser
Audi,Markus Duesmann,Chevron Corporation,Mike Wirth,Audi
Audi,Markus Duesmann,ArcelorMittal,Aditya Mittal,Aditya Mittal
Audi,Markus Duesmann,HP Inc.,Dion Weisler,Audi
Audi,Markus Duesmann,Airbus Group,Guillaume Faury,Audi
Audi,Markus Duesmann,Accor,Sven Boinet,Audi
Audi,Markus Duesmann,Adidas AG,Bjørn Gulden,Audi
Audi,Markus Duesmann,O2 Czech Republic,Jindřich Fremuth,Audi
Audi,Markus Duesmann,Toshiba,Nobuaki Kurumatani,Audi
Audi,Markus Duesmann,The Salvation Army,Brian Peddle,Audi
Audi,Markus Duesmann,The Lego Group,Niels B. Christiansen,Audi
Audi,Markus Duesmann,SAP,Jennifer Morgan,Audi
Audi,Markus Duesmann,Qantas,Alan Joyce,Alan Joyce
Audi,Markus Duesmann,Électricité de France,Jean-Bernard Lévy,Audi
Audi,Markus Duesmann,Ericsson,Börje Ekholm,Audi
Audi,Markus Duesmann,Major League Soccer,Don Garber,Audi
Audi,Markus Duesmann,Costco,W. Craig Jelinek,Audi
Audi,Markus Duesmann,Merck & Co.,Kenneth Frazier,Audi
Audi,Markus Duesmann,Airbus,Guillaume Faury,Audi
Audi,Markus Duesmann,Cloudflare,Matthew Prince,Audi
Audi,Markus Duesmann,Allwyn International,Robert Chvátal,Audi
Audi,Markus Duesmann,Vivendi,Yannick Bolloré,Audi
Audi,Markus Duesmann,Mastercard,Ajaypal Singh Banga,Ajaypal Singh Banga
Audi,Markus Duesmann,Valeo,Jacques Aschenbroich,Audi
Audi,Markus Duesmann,Naturschutzbund Deutschland,Susanne Baumann,Audi
Audi,Markus Duesmann,British Council,Ciarán Devane,Audi
Audi,Markus Duesmann,Philip Morris International,Jacek Olczak,Audi
Audi,Markus Duesmann,Rheinmetall AG,Armin Papperger,Armin Papperger
Audi,Markus Duesmann,FC Bayern Munich,Herbert Hainer,Audi
Audi,Markus Duesmann,Mapbox,Peter Sirota,Audi
Audi,Markus Duesmann,Alibaba Group,Daniel Zhang,Audi
Audi,Markus Duesmann,České dráhy,Michal Krapinec,Audi
Audi,Markus Duesmann,Activision Blizzard,Bobby Kotick,Audi
Audi,Markus Duesmann,KLM,Pieter Elbers,Audi
Audi,Markus Duesmann,Comcast,Brian L. Roberts,Audi
Audi,Markus Duesmann,DR,Maria Rørbye Rønn,Audi
Audi,Markus Duesmann,Paramount Global,Robert Bakish,Audi
Audi,Markus Duesmann,Accenture,Julie Sweet,Audi
Audi,Markus Duesmann,Channel One Russia,Konstantin Ernst,Audi
Audi,Markus Duesmann,AOL,Tim Armstrong,Audi
Audi,Markus Duesmann,CVS Health,Larry Merlo,Audi
Audi,Markus Duesmann,SpaceX,Elon Musk,Audi
Audi,Markus Duesmann,Finnair,Pekka Vauramo,Audi
Audi,Markus Duesmann,Kroger,Rodney McMullen,Audi
Audi,Markus Duesmann,Colgate-Palmolive Company,Ian M. Cook,Audi
Audi,Markus Duesmann,ConocoPhillips,Ryan Lance,Audi
Audi,Markus Duesmann,Lenovo,Yang Yuanqing,Audi
Audi,Markus Duesmann,Kering,François-Henri Pinault,Audi
Audi,Markus Duesmann,"Honeywell International, Inc.",Darius Adamczyk,Audi
Audi,Markus Duesmann,Viacom,Robert Bakish,Audi
Audi,Markus Duesmann,Honda,Takahiro Hachigō,Audi
Audi,Markus Duesmann,Sberbank of Russia,Herman Gref,Audi
Audi,Markus Duesmann,Chartered Institute of Library and Information Professionals,Nick Poole,Audi
Audi,Markus Duesmann,Kyushu Railway Company,Yōji Furumiya,Audi
Audi,Markus Duesmann,Heineken,Freddy Heineken,Audi
Audi,Markus Duesmann,Amazon Web Services,Andy Jassy,Andy Jassy
Audi,Markus Duesmann,Paramount Pictures,Jim Gianopulos,Audi
Audi,Markus Duesmann,Nortel,Mike S. Zafirovski,Audi
Audi,Markus Duesmann,Mondelez International,Dirk Van de Put,Audi
Audi,Markus Duesmann,United Airlines,Scott Kirby,Audi
Audi,Markus Duesmann,Institute of Human and Social Sciences,Marie Gaille,Audi
Audi,Markus Duesmann,Ferrari S.p.A.,Benedetto Vigna,Audi
Audi,Markus Duesmann,H&M,Karl-Johan Persson,Audi
Audi,Markus Duesmann,Hokkaido Railway Company,Yasuyuki Watanuki,Audi
Audi,Markus Duesmann,Dassault Systèmes,Bernard Charlès,Audi
Audi,Markus Duesmann,Kimberly-Clark,Thomas J. Falk,Audi
Audi,Markus Duesmann,Eli Lilly and Company,David A. Ricks,Audi
Audi,Markus Duesmann,Hitachi,Toshiaki Higashihara,Audi
Audi,Markus Duesmann,Škoda Transportation,Petr Brzezina,Audi
Audi,Markus Duesmann,Bristol-Myers Squibb,Giovanni Caforio,Audi
Audi,Markus Duesmann,University of Gothenburg,Pam Fredman,Audi
Audi,Markus Duesmann,Seagate Technology,Stephen J. Luczo,Audi
Audi,Markus Duesmann,Lukoil,Vagit Alekperov,Audi
Audi,Markus Duesmann,Československá obchodní banka,Aleš Blažek,Aleš Blažek
Audi,Markus Duesmann,International Telecommunication Union,Houlin Zhao,Audi
Audi,Markus Duesmann,Médecins Sans Frontières,Christos Christou,Audi
Audi,Markus Duesmann,Capgemini,Paul Hermelin,Audi
Audi,Markus Duesmann,GitHub,Nat Friedman,Audi
Audi,Markus Duesmann,Netgear,Patrick Lo,Audi
Audi,Markus Duesmann,ABB Group,Ulrich Spiesshofer,Audi
Audi,Markus Duesmann,Komerční banka,Jan Juchelka,Audi
Audi,Markus Duesmann,Electrolux,Jonas Samuelson,Audi
Audi,Markus Duesmann,Bell Resources,Mark Avery,Audi
Audi,Markus Duesmann,TIM Group,Salvatore Rossi,Audi
Audi,Markus Duesmann,Novartis,Joseph Jimenez,Audi
Audi,Markus Duesmann,Yum! Brands,Greg Creed,Audi
Audi,Markus Duesmann,GlaxoSmithKline,Emma Walmsley,Audi
Audi,Markus Duesmann,Solvay,Ilham Kadri,Audi
Audi,Markus Duesmann,METRO AG,Steffen Greubel,Audi
Audi,Markus Duesmann,Infineon Technologies,Jochen Hanebeck,Audi
Audi,Markus Duesmann,BlackRock,Larry Fink,Audi
Audi,Markus Duesmann,Food and Agriculture Organization,Mohammed Shia' Al Sudani,Audi
Audi,Markus Duesmann,Simon & Schuster,Richard E. Snyder,Audi
Audi,Markus Duesmann,Best Buy,Hubert Joly,Audi
Audi,Markus Duesmann,Humana,Bruce Broussard,Audi
Audi,Markus Duesmann,GMV Innovating Solutions,Jesús Serrano Martínez,Audi
Audi,Markus Duesmann,T-Mobile US,Mike Sievert,Audi
Audi,Markus Duesmann,FC Viktoria Köln,Axel Freisewinkel,Audi
Audi,Markus Duesmann,Broderbund,Doug Carlston,Audi
Audi,Markus Duesmann,Hasbro,Brian Goldner,Audi
Audi,Markus Duesmann,Hyundai Motor Company,Chung Eui-sun,Audi
Audi,Markus Duesmann,Nederlandse Spoorwegen,Marjan Rintel,Audi
Audi,Markus Duesmann,NBCUniversal,Steve Burke,Audi
Audi,Markus Duesmann,Peterson Institute for International Economics,C. Fred Bergsten,Audi
Audi,Markus Duesmann,Orlen Unipetrol,Andrzej Modrzejewski,Andrzej Modrzejewski
Audi,Markus Duesmann,Valve Corporation,Gabe Newell,Audi
Audi,Markus Duesmann,Tesco,Ken Murph,Audi
Audi,Markus Duesmann,TV Rain,Natalya Sindeyeva,Audi
Audi,Markus Duesmann,PricewaterhouseCoopers,Samuel DiPiazza,Audi
Audi,Markus Duesmann,UBS,Sergio Ermotti,Audi
Audi,Markus Duesmann,Opera Software,Jon Stephenson von Tetzchner,Audi
Audi,Markus Duesmann,Publicis,Maurice Lévy,Audi
Audi,Markus Duesmann,BT Group,Philip Jansen,Audi
Audi,Markus Duesmann,Smartwings,Roman Vik,Audi
Audi,Markus Duesmann,Cognizant,Francisco D'Souza,Audi
Audi,Markus Duesmann,BlackBerry,John S. Chen,Audi
Audi,Markus Duesmann,Wolters Kluwer,Nancy McKinstry,Audi
Audi,Markus Duesmann,Yle,Merja Ylä-Anttila,Audi
Audi,Markus Duesmann,Biogen,Michel Vounatsos,Audi
Audi,Markus Duesmann,Bethesda Softworks,Todd Howard,Audi
Audi,Markus Duesmann,Carrefour Group,Alexandre Bompard,Alexandre Bompard
Audi,Markus Duesmann,Aeroflot,Sergei Alexandrovsky,Audi
Audi,Markus Duesmann,ICANN,Göran Marby,Audi
Audi,Markus Duesmann,AC Sparta Prague,Daniel Křetínský,Audi
Audi,Markus Duesmann,Dow Chemical Company,Jim Fitterling,Audi
Audi,Markus Duesmann,Legrand,Benoît Coquart,Audi
Audi,Markus Duesmann,Institut de chimie,Jacques Maddaluno,Audi
Audi,Markus Duesmann,Pinterest,Ben Silbermann,Audi
Audi,Markus Duesmann,thyssenkrupp AG,Ulrich Lehner,Audi
Audi,Markus Duesmann,Raytheon Company,Thomas Kennedy,Audi
Audi,Markus Duesmann,Fannie Mae,Timothy Mayopoulos,Audi
Audi,Markus Duesmann,Red Hat,Matt Hicks,Audi
Audi,Markus Duesmann,Vertex Pharmaceuticals,Reshma Kewalramani,Audi
U.S. Steel,David Burritt,AstraZeneca,Pascal Soriot,Pascal Soriot
U.S. Steel,David Burritt,Target Corporation,Brian Cornell,Brian Cornell
U.S. Steel,David Burritt,Česká spořitelna,Tomáš Salomon,Tomáš Salomon
U.S. Steel,David Burritt,STMicroelectronics,Jean-Marc Chéry,Jean-Marc Chéry
U.S. Steel,David Burritt,Brussels Airport,Arnaud Feist,Arnaud Feist
U.S. Steel,David Burritt,Aspen Institute,Daniel R. Porterfield,Daniel R. Porterfield
U.S. Steel,David Burritt,Christian Social Union of Bavaria,Hans Michael Strepp,Hans Michael Strepp
U.S. Steel,David Burritt,World Wide Fund for Nature,Marco Lambertini,Marco Lambertini
U.S. Steel,David Burritt,Morgan Stanley,James P. Gorman,James P. Gorman
U.S. Steel,David Burritt,Globcal International,David J. Wright,David J. Wright
U.S. Steel,David Burritt,Abbott Laboratories,Robert B. Ford,Robert B. Ford
U.S. Steel,David Burritt,Qualcomm Inc.,Cristiano Amon,Cristiano Amon
U.S. Steel,David Burritt,Maersk,Søren Skou,Søren Skou
U.S. Steel,David Burritt,Bertelsmann,Thomas Rabe,Thomas Rabe
U.S. Steel,David Burritt,University of Leeds,Alan Langlands,Alan Langlands
U.S. Steel,David Burritt,LinkedIn,Ryan Roslansky,Ryan Roslansky
U.S. Steel,David Burritt,Thales Group,Patrice Caine,Patrice Caine
U.S. Steel,David Burritt,The Home Depot,Craig Menear,Craig Menear
U.S. Steel,David Burritt,Gilead Sciences,Daniel O'Day,Daniel O'Day
U.S. Steel,David Burritt,Wells Fargo,Charlie Scharf,Charlie Scharf
U.S. Steel,David Burritt,Deere & Company,Charles Deere Wiman,Charles Deere Wiman
U.S. Steel,David Burritt,Saudi Aramco,Amin H. Al-Nasser,Amin H. Al-Nasser
U.S. Steel,David Burritt,Chevron Corporation,Mike Wirth,Mike Wirth
U.S. Steel,David Burritt,ArcelorMittal,Aditya Mittal,Aditya Mittal
U.S. Steel,David Burritt,HP Inc.,Dion Weisler,Dion Weisler
U.S. Steel,David Burritt,Airbus Group,Guillaume Faury,Guillaume Faury
U.S. Steel,David Burritt,Accor,Sven Boinet,Sven Boinet
U.S. Steel,David Burritt,Adidas AG,Bjørn Gulden,Bjørn Gulden
U.S. Steel,David Burritt,O2 Czech Republic,Jindřich Fremuth,Jindřich Fremuth
U.S. Steel,David Burritt,Toshiba,Nobuaki Kurumatani,Nobuaki Kurumatani
U.S. Steel,David Burritt,The Salvation Army,Brian Peddle,Brian Peddle
U.S. Steel,David Burritt,The Lego Group,Niels B. Christiansen,Niels B. Christiansen
U.S. Steel,David Burritt,SAP,Jennifer Morgan,Jennifer Morgan
U.S. Steel,David Burritt,Qantas,Alan Joyce,Alan Joyce
U.S. Steel,David Burritt,Électricité de France,Jean-Bernard Lévy,Jean-Bernard Lévy
U.S. Steel,David Burritt,Ericsson,Börje Ekholm,Börje Ekholm
U.S. Steel,David Burritt,Major League Soccer,Don Garber,Don Garber
U.S. Steel,David Burritt,Costco,W. Craig Jelinek,U.S. Steel
U.S. Steel,David Burritt,Merck & Co.,Kenneth Frazier,Kenneth Frazier
U.S. Steel,David Burritt,Airbus,Guillaume Faury,Guillaume Faury
U.S. Steel,David Burritt,Cloudflare,Matthew Prince,Matthew Prince
U.S. Steel,David Burritt,Allwyn International,Robert Chvátal,Robert Chvátal
U.S. Steel,David Burritt,Vivendi,Yannick Bolloré,U.S. Steel
U.S. Steel,David Burritt,Mastercard,Ajaypal Singh Banga,Ajaypal Singh Banga
U.S. Steel,David Burritt,Valeo,Jacques Aschenbroich,Jacques Aschenbroich
U.S. Steel,David Burritt,Naturschutzbund Deutschland,Susanne Baumann,Susanne Baumann
U.S. Steel,David Burritt,British Council,Ciarán Devane,Ciarán Devane
U.S. Steel,David Burritt,Philip Morris International,Jacek Olczak,Jacek Olczak
U.S. Steel,David Burritt,Rheinmetall AG,Armin Papperger,Armin Papperger
U.S. Steel,David Burritt,FC Bayern Munich,Herbert Hainer,Herbert Hainer
U.S. Steel,David Burritt,Mapbox,Peter Sirota,Peter Sirota
U.S. Steel,David Burritt,Alibaba Group,Daniel Zhang,Daniel Zhang
U.S. Steel,David Burritt,České dráhy,Michal Krapinec,Michal Krapinec
U.S. Steel,David Burritt,Activision Blizzard,Bobby Kotick,Bobby Kotick
U.S. Steel,David Burritt,KLM,Pieter Elbers,Pieter Elbers
U.S. Steel,David Burritt,Comcast,Brian L. Roberts,Brian L. Roberts
U.S. Steel,David Burritt,DR,Maria Rørbye Rønn,Maria Rørbye Rønn
U.S. Steel,David Burritt,Paramount Global,Robert Bakish,Robert Bakish
U.S. Steel,David Burritt,Accenture,Julie Sweet,Julie Sweet
U.S. Steel,David Burritt,Channel One Russia,Konstantin Ernst,Konstantin Ernst
U.S. Steel,David Burritt,AOL,Tim Armstrong,Tim Armstrong
U.S. Steel,David Burritt,CVS Health,Larry Merlo,Larry Merlo
U.S. Steel,David Burritt,SpaceX,Elon Musk,Elon Musk
U.S. Steel,David Burritt,Finnair,Pekka Vauramo,Pekka Vauramo
U.S. Steel,David Burritt,Kroger,Rodney McMullen,Rodney McMullen
U.S. Steel,David Burritt,Colgate-Palmolive Company,Ian M. Cook,Ian M. Cook
U.S. Steel,David Burritt,ConocoPhillips,Ryan Lance,Ryan Lance
U.S. Steel,David Burritt,Lenovo,Yang Yuanqing,U.S. Steel
U.S. Steel,David Burritt,Kering,François-Henri Pinault,François-Henri Pinault
U.S. Steel,David Burritt,"Honeywell International, Inc.",Darius Adamczyk,Darius Adamczyk
U.S. Steel,David Burritt,Viacom,Robert Bakish,Robert Bakish
U.S. Steel,David Burritt,Honda,Takahiro Hachigō,Takahiro Hachigō
U.S. Steel,David Burritt,Sberbank of Russia,Herman Gref,Herman Gref
U.S. Steel,David Burritt,Chartered Institute of Library and Information Professionals,Nick Poole,Nick Poole
U.S. Steel,David Burritt,Kyushu Railway Company,Yōji Furumiya,U.S. Steel
U.S. Steel,David Burritt,Heineken,Freddy Heineken,Freddy Heineken
U.S. Steel,David Burritt,Amazon Web Services,Andy Jassy,Andy Jassy
U.S. Steel,David Burritt,Paramount Pictures,Jim Gianopulos,Jim Gianopulos
U.S. Steel,David Burritt,Nortel,Mike S. Zafirovski,Mike S. Zafirovski
U.S. Steel,David Burritt,Mondelez International,Dirk Van de Put,Dirk Van de Put
U.S. Steel,David Burritt,United Airlines,Scott Kirby,Scott Kirby
U.S. Steel,David Burritt,Institute of Human and Social Sciences,Marie Gaille,Marie Gaille
U.S. Steel,David Burritt,Ferrari S.p.A.,Benedetto Vigna,Benedetto Vigna
U.S. Steel,David Burritt,H&M,Karl-Johan Persson,Karl-Johan Persson
U.S. Steel,David Burritt,Hokkaido Railway Company,Yasuyuki Watanuki,U.S. Steel
U.S. Steel,David Burritt,Dassault Systèmes,Bernard Charlès,Bernard Charlès
U.S. Steel,David Burritt,Kimberly-Clark,Thomas J. Falk,Thomas J. Falk
U.S. Steel,David Burritt,Eli Lilly and Company,David A. Ricks,David A. Ricks
U.S. Steel,David Burritt,Hitachi,Toshiaki Higashihara,Toshiaki Higashihara
U.S. Steel,David Burritt,Škoda Transportation,Petr Brzezina,Petr Brzezina
U.S. Steel,David Burritt,Bristol-Myers Squibb,Giovanni Caforio,Giovanni Caforio
U.S. Steel,David Burritt,University of Gothenburg,Pam Fredman,Pam Fredman
U.S. Steel,David Burritt,Seagate Technology,Stephen J. Luczo,Stephen J. Luczo
U.S. Steel,David Burritt,Lukoil,Vagit Alekperov,U.S. Steel
U.S. Steel,David Burritt,Československá obchodní banka,Aleš Blažek,Aleš Blažek
U.S. Steel,David Burritt,International Telecommunication Union,Houlin Zhao,Houlin Zhao
U.S. Steel,David Burritt,Médecins Sans Frontières,Christos Christou,Christos Christou
U.S. Steel,David Burritt,Capgemini,Paul Hermelin,Paul Hermelin
U.S. Steel,David Burritt,GitHub,Nat Friedman,Nat Friedman
U.S. Steel,David Burritt,Netgear,Patrick Lo,Patrick Lo
U.S. Steel,David Burritt,ABB Group,Ulrich Spiesshofer,U.S. Steel
U.S. Steel,David Burritt,Komerční banka,Jan Juchelka,Jan Juchelka
U.S. Steel,David Burritt,Electrolux,Jonas Samuelson,Jonas Samuelson
U.S. Steel,David Burritt,Bell Resources,Mark Avery,Mark Avery
U.S. Steel,David Burritt,TIM Group,Salvatore Rossi,Salvatore Rossi
U.S. Steel,David Burritt,Novartis,Joseph Jimenez,Joseph Jimenez
U.S. Steel,David Burritt,Yum! Brands,Greg Creed,Greg Creed
U.S. Steel,David Burritt,GlaxoSmithKline,Emma Walmsley,Emma Walmsley
U.S. Steel,David Burritt,Solvay,Ilham Kadri,Ilham Kadri
U.S. Steel,David Burritt,METRO AG,Steffen Greubel,Steffen Greubel
U.S. Steel,David Burritt,Infineon Technologies,Jochen Hanebeck,Jochen Hanebeck
U.S. Steel,David Burritt,BlackRock,Larry Fink,Larry Fink
U.S. Steel,David Burritt,Food and Agriculture Organization,Mohammed Shia' Al Sudani,Mohammed Shia' Al Sudani
U.S. Steel,David Burritt,Simon & Schuster,Richard E. Snyder,Richard E. Snyder
U.S. Steel,David Burritt,Best Buy,Hubert Joly,Hubert Joly
U.S. Steel,David Burritt,Humana,Bruce Broussard,Bruce Broussard
U.S. Steel,David Burritt,GMV Innovating Solutions,Jesús Serrano Martínez,Jesús Serrano Martínez
U.S. Steel,David Burritt,T-Mobile US,Mike Sievert,Mike Sievert
